Weight	Self Weight	Symbol Names
170.79 µs   0.0%	0 s	                    std::__1::pair<swift::GenericCacheEntry*, bool> swift::StableAddressConcurrentReadableHashMap<swift::GenericCacheEntry, swift::TaggedMetadataAllocator<(unsigned short)14>, swift::Mutex>::getOrInsert<swift::MetadataCacheKey, swift::MetadataWaitQueue::Worker&, swift::MetadataRequest&, swift::TargetTypeContextDescriptor<swift::InProcess> const*&, void const* const*&>(swift::MetadataCacheKey, swift::MetadataWaitQueue::Worker&, swift::MetadataRequest&, swift::TargetTypeContextDescriptor<swift::InProcess> const*&, void const* const*&)
90.54 µs   0.0%	90.54 µs	                     std::__1::pair<swift::GenericCacheEntry*, bool> swift::StableAddressConcurrentReadableHashMap<swift::GenericCacheEntry, swift::TaggedMetadataAllocator<(unsigned short)14>, swift::Mutex>::getOrInsert<swift::MetadataCacheKey, swift::MetadataWaitQueue::Worker&, swift::MetadataRequest&, swift::TargetTypeContextDescriptor<swift::InProcess> const*&, void const* const*&>(swift::MetadataCacheKey, swift::MetadataWaitQueue::Worker&, swift::MetadataRequest&, swift::TargetTypeContextDescriptor<swift::InProcess> const*&, void const* const*&)
80.25 µs   0.0%	0 s	                     completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
80.25 µs   0.0%	80.25 µs	                      std::__1::pair<swift::GenericCacheEntry*, bool> swift::StableAddressConcurrentReadableHashMap<swift::GenericCacheEntry, swift::TaggedMetadataAllocator<(unsigned short)14>, swift::Mutex>::getOrInsert<swift::MetadataCacheKey, swift::MetadataWaitQueue::Worker&, swift::MetadataRequest&, swift::TargetTypeContextDescriptor<swift::InProcess> const*&, void const* const*&>(swift::MetadataCacheKey, swift::MetadataWaitQueue::Worker&, swift::MetadataRequest&, swift::TargetTypeContextDescriptor<swift::InProcess> const*&, void const* const*&)
12.42 µs   0.0%	0 s	                    swift::TargetContextDescriptor<swift::InProcess>::getGenericContext() const
12.42 µs   0.0%	0 s	                     completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
12.42 µs   0.0%	12.42 µs	                      swift::TargetContextDescriptor<swift::InProcess>::getGenericContext() const
5.00 ms   0.0%	0 s	                  <deduplicated_symbol>
5.00 ms   0.0%	0 s	                   completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
5.00 ms   0.0%	5.00 ms	                    <deduplicated_symbol>
85.96 µs   0.0%	0 s	                  swift_getAssociatedTypeWitness
85.96 µs   0.0%	0 s	                   completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
85.96 µs   0.0%	85.96 µs	                    swift_getAssociatedTypeWitness
78.83 µs   0.0%	0 s	                  ___chkstk_darwin
78.83 µs   0.0%	0 s	                   completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
78.83 µs   0.0%	78.83 µs	                    ___chkstk_darwin
15.49 ms   0.0%	0 s	                 String.init<A>(_:)
15.37 ms   0.0%	0 s	                  specialized String.append<A>(contentsOf:)
10.00 ms   0.0%	10.00 ms	                   specialized String.append<A>(contentsOf:)
5.37 ms   0.0%	0 s	                   _StringGuts.prepareForAppendInPlace(totalCount:otherUTF8Count:)
5.00 ms   0.0%	0 s	                    type metadata accessor for __StringStorage
5.00 ms   0.0%	0 s	                     completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
5.00 ms   0.0%	5.00 ms	                      type metadata accessor for __StringStorage
368.29 µs   0.0%	0 s	                    bool swift::RefCounts<swift::RefCountBitsT<(swift::RefCountInlinedness)1>>::doDecrementSlow<(swift::PerformDeinit)1>(swift::RefCountBitsT<(swift::RefCountInlinedness)1>, unsigned int)
133.71 µs   0.0%	0 s	                     _swift_release_dealloc
133.71 µs   0.0%	0 s	                      zone_free_definite_size
133.71 µs   0.0%	0 s	                       pthread_getspecific
133.71 µs   0.0%	0 s	                        completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
133.71 µs   0.0%	133.71 µs	                         pthread_getspecific
128.00 µs   0.0%	128.00 µs	                     bool swift::RefCounts<swift::RefCountBitsT<(swift::RefCountInlinedness)1>>::doDecrementSlow<(swift::PerformDeinit)1>(swift::RefCountBitsT<(swift::RefCountInlinedness)1>, unsigned int)
106.58 µs   0.0%	0 s	                     default_zone_free_definite_size
106.58 µs   0.0%	0 s	                      completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
106.58 µs   0.0%	106.58 µs	                       default_zone_free_definite_size
125.42 µs   0.0%	0 s	                  swift_bridgeObjectRelease
125.42 µs   0.0%	0 s	                   completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
125.42 µs   0.0%	125.42 µs	                    swift_bridgeObjectRelease
10.34 ms   0.0%	0 s	                 static FixedWidthInteger.random<A>(in:using:)
5.00 ms   0.0%	0 s	                  __swift_instantiateCanonicalPrespecializedGenericMetadata
5.00 ms   0.0%	0 s	                   _swift_getGenericMetadata(swift::MetadataRequest, void const* const*, swift::TargetTypeContextDescriptor<swift::InProcess> const*)
5.00 ms   0.0%	0 s	                    std::__1::pair<swift::GenericCacheEntry*, swift::MetadataResponse> swift::LockingConcurrentMap<swift::GenericCacheEntry, swift::LockingConcurrentMapStorage<swift::GenericCacheEntry, (unsigned short)14>>::getOrInsert<swift::MetadataCacheKey, swift::MetadataRequest&, swift::TargetTypeContextDescriptor<swift::InProcess> const*&, void const* const*&>(swift::MetadataCacheKey, swift::MetadataRequest&, swift::TargetTypeContextDescriptor<swift::InProcess> const*&, void const* const*&)
5.00 ms   0.0%	0 s	                     std::__1::pair<swift::GenericCacheEntry*, bool> swift::StableAddressConcurrentReadableHashMap<swift::GenericCacheEntry, swift::TaggedMetadataAllocator<(unsigned short)14>, swift::Mutex>::getOrInsert<swift::MetadataCacheKey, swift::MetadataWaitQueue::Worker&, swift::MetadataRequest&, swift::TargetTypeContextDescriptor<swift::InProcess> const*&, void const* const*&>(swift::MetadataCacheKey, swift::MetadataWaitQueue::Worker&, swift::MetadataRequest&, swift::TargetTypeContextDescriptor<swift::InProcess> const*&, void const* const*&)
5.00 ms   0.0%	5.00 ms	                      std::__1::pair<swift::GenericCacheEntry*, bool> swift::StableAddressConcurrentReadableHashMap<swift::GenericCacheEntry, swift::TaggedMetadataAllocator<(unsigned short)14>, swift::Mutex>::getOrInsert<swift::MetadataCacheKey, swift::MetadataWaitQueue::Worker&, swift::MetadataRequest&, swift::TargetTypeContextDescriptor<swift::InProcess> const*&, void const* const*&>(swift::MetadataCacheKey, swift::MetadataWaitQueue::Worker&, swift::MetadataRequest&, swift::TargetTypeContextDescriptor<swift::InProcess> const*&, void const* const*&)
5.00 ms   0.0%	0 s	                  ___chkstk_darwin
5.00 ms   0.0%	0 s	                   completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
5.00 ms   0.0%	5.00 ms	                    ___chkstk_darwin
335.33 µs   0.0%	0 s	                  RandomNumberGenerator.next<A>(upperBound:)
166.75 µs   0.0%	0 s	                   swift_getTupleTypeMetadata2
166.75 µs   0.0%	0 s	                    swift_getTupleTypeMetadata
166.75 µs   0.0%	0 s	                     std::__1::pair<(anonymous namespace)::TupleCacheEntry*, swift::MetadataResponse> swift::LockingConcurrentMap<(anonymous namespace)::TupleCacheEntry, (anonymous namespace)::TupleCacheStorage>::getOrInsert<(anonymous namespace)::TupleCacheEntry::Key, swift::MetadataRequest&, swift::TargetValueWitnessTable<swift::InProcess> const*&>((anonymous namespace)::TupleCacheEntry::Key, swift::MetadataRequest&, swift::TargetValueWitnessTable<swift::InProcess> const*&)
166.75 µs   0.0%	166.75 µs	                      std::__1::pair<(anonymous namespace)::TupleCacheEntry*, swift::MetadataResponse> swift::LockingConcurrentMap<(anonymous namespace)::TupleCacheEntry, (anonymous namespace)::TupleCacheStorage>::getOrInsert<(anonymous namespace)::TupleCacheEntry::Key, swift::MetadataRequest&, swift::TargetValueWitnessTable<swift::InProcess> const*&>((anonymous namespace)::TupleCacheEntry::Key, swift::MetadataRequest&, swift::TargetValueWitnessTable<swift::InProcess> const*&)
88.67 µs   0.0%	88.67 µs	                   RandomNumberGenerator.next<A>(upperBound:)
79.92 µs   0.0%	0 s	                   static FixedWidthInteger._random<A>(using:)
79.92 µs   0.0%	0 s	                    protocol witness for RandomNumberGenerator.next() in conformance SystemRandomNumberGenerator
79.92 µs   0.0%	0 s	                     generate
79.92 µs   0.0%	0 s	                      ccrng_crypto_generate
79.92 µs   0.0%	0 s	                       ccrng_schedule_read
79.92 µs   0.0%	0 s	                        ccrng_schedule_tree_read
79.92 µs   0.0%	0 s	                         ccrng_schedule_timer_read
79.92 µs   0.0%	0 s	                          clock_gettime_nsec_np
79.92 µs   0.0%	0 s	                           _mach_boottime_usec
79.92 µs   0.0%	0 s	                            gettimeofday
79.92 µs   0.0%	0 s	                             mach_absolute_time
79.92 µs   0.0%	0 s	                              completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
79.92 µs   0.0%	79.92 µs	                               mach_absolute_time
5.00 ms   0.0%	0 s	                 swift::metadataimpl::ValueWitnesses<swift::metadataimpl::NativeBox<unsigned long long, 8ul, 8ul, 8ul>>::initializeWithCopy(swift::OpaqueValue*, swift::OpaqueValue*, swift::TargetMetadata<swift::InProcess> const*)
5.00 ms   0.0%	0 s	                  completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
5.00 ms   0.0%	5.00 ms	                   swift::metadataimpl::ValueWitnesses<swift::metadataimpl::NativeBox<unsigned long long, 8ul, 8ul, 8ul>>::initializeWithCopy(swift::OpaqueValue*, swift::OpaqueValue*, swift::TargetMetadata<swift::InProcess> const*)
169.88 µs   0.0%	0 s	                 Collection.randomElement<A>(using:)
86.92 µs   0.0%	0 s	                  protocol witness for Collection.subscript.read in conformance [A]
86.92 µs   0.0%	0 s	                   Array.subscript.read
86.92 µs   0.0%	0 s	                    _malloc_zone_malloc_instrumented_or_legacy
86.92 µs   0.0%	86.92 µs	                     _malloc_zone_malloc_instrumented_or_legacy
82.96 µs   0.0%	0 s	                  protocol witness for Collection.subscript.read in conformance _ArrayBuffer<A>
82.96 µs   0.0%	0 s	                   Array.subscript.read
82.96 µs   0.0%	82.96 µs	                    Array.subscript.read
86.75 µs   0.0%	0 s	                 specialized Array.init<A>(_:)
86.75 µs   0.0%	0 s	                  protocol witness for Sequence._copyToContiguousArray() in conformance String
86.75 µs   0.0%	0 s	                   specialized _copyCollectionToContiguousArray<A>(_:)
86.75 µs   0.0%	0 s	                    specialized _ContiguousArrayBuffer.init(_uninitializedCount:minimumCapacity:)
86.75 µs   0.0%	0 s	                     swift_allocObject
86.75 µs   0.0%	0 s	                      swift::swift_slowAllocTyped(unsigned long, unsigned long, unsigned long long)
86.75 µs   0.0%	0 s	                       _malloc_type_malloc_outlined
86.75 µs   0.0%	0 s	                        _malloc_zone_malloc_instrumented_or_legacy
86.75 µs   0.0%	0 s	                         DYLD-STUB$$pthread_getspecific
86.75 µs   0.0%	0 s	                          completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
86.75 µs   0.0%	86.75 µs	                           DYLD-STUB$$pthread_getspecific
29.38 µs   0.0%	0 s	                 specialized _allocateUninitializedArray<A>(_:)
29.38 µs   0.0%	0 s	                  closure #1 in closure #2 in closure #1 in variable initialization expression of static String.defaultMutator
29.38 µs   0.0%	29.38 µs	                   specialized _allocateUninitializedArray<A>(_:)
10.00 ms   0.0%	0 s	                swift_isUniquelyReferenced_nonNull_native
10.00 ms   0.0%	0 s	                 completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
10.00 ms   0.0%	10.00 ms	                  swift_isUniquelyReferenced_nonNull_native
94.62 µs   0.0%	94.62 µs	               partial apply for closure #1 in RandomNumberGeneratorClient.callAsFunction<A>(_:)
5.47 ms   0.0%	0 s	              swift_endAccess
5.47 ms   0.0%	5.47 ms	               swift_endAccess
5.00 ms   0.0%	0 s	              DYLD-STUB$$swift_endAccess
5.00 ms   0.0%	0 s	               completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
5.00 ms   0.0%	5.00 ms	                DYLD-STUB$$swift_endAccess
166.79 µs   0.0%	0 s	              swift::metadataimpl::ValueWitnesses<swift::metadataimpl::OpaqueExistentialBox<1u>>::initializeWithCopy(swift::OpaqueValue*, swift::OpaqueValue*, swift::TargetMetadata<swift::InProcess> const*)
166.79 µs   0.0%	166.79 µs	               swift::metadataimpl::ValueWitnesses<swift::metadataimpl::OpaqueExistentialBox<1u>>::initializeWithCopy(swift::OpaqueValue*, swift::OpaqueValue*, swift::TargetMetadata<swift::InProcess> const*)
163.62 µs   0.0%	0 s	              swift_beginAccess
163.62 µs   0.0%	0 s	               swift::runtime::AccessSet::insert(swift::runtime::Access*, void*, void*, swift::ExclusivityFlags)
163.62 µs   0.0%	163.62 µs	                swift::runtime::AccessSet::insert(swift::runtime::Access*, void*, void*, swift::ExclusivityFlags)
83.96 µs   0.0%	0 s	              $defer #1 <A><A1>() in closure #1 in LockIsolated.withValue<A>(_:)
83.96 µs   0.0%	0 s	               swift::metadataimpl::ValueWitnesses<swift::metadataimpl::OpaqueExistentialBox<1u>>::initializeWithCopy(swift::OpaqueValue*, swift::OpaqueValue*, swift::TargetMetadata<swift::InProcess> const*)
83.96 µs   0.0%	83.96 µs	                swift::metadataimpl::ValueWitnesses<swift::metadataimpl::OpaqueExistentialBox<1u>>::initializeWithCopy(swift::OpaqueValue*, swift::OpaqueValue*, swift::TargetMetadata<swift::InProcess> const*)
78.21 µs   0.0%	78.21 µs	              closure #1 in LockIsolated.withValue<A>(_:)
207.88 µs   0.0%	0 s	             DYLD-STUB$$swift_endAccess
207.88 µs   0.0%	0 s	              completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
207.88 µs   0.0%	207.88 µs	               DYLD-STUB$$swift_endAccess
81.67 µs   0.0%	0 s	             swift::metadataimpl::ValueWitnesses<swift::metadataimpl::OpaqueExistentialBox<1u>>::initializeWithCopy(swift::OpaqueValue*, swift::OpaqueValue*, swift::TargetMetadata<swift::InProcess> const*)
81.67 µs   0.0%	81.67 µs	              swift::metadataimpl::ValueWitnesses<swift::metadataimpl::OpaqueExistentialBox<1u>>::initializeWithCopy(swift::OpaqueValue*, swift::OpaqueValue*, swift::TargetMetadata<swift::InProcess> const*)
217.54 µs   0.0%	217.54 µs	            NSRecursiveLock.sync<A>(work:)
86.29 µs   0.0%	0 s	            _pthread_mutex_firstfit_lock_slow
86.29 µs   0.0%	86.29 µs	             _pthread_mutex_firstfit_lock_slow
78.71 µs   0.0%	0 s	            pthread_mutex_lock
78.71 µs   0.0%	78.71 µs	             pthread_mutex_lock
62.67 µs   0.0%	0 s	            -[NSRecursiveLock lock]
62.67 µs   0.0%	0 s	             _pthread_mutex_lock_init_slow
62.67 µs   0.0%	62.67 µs	              _pthread_mutex_lock_init_slow
376.46 µs   0.0%	376.46 µs	           LockIsolated.withValue<A>(_:)
119.17 µs   0.0%	0 s	           DYLD-STUB$$objc_msgSend
119.17 µs   0.0%	0 s	            completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
119.17 µs   0.0%	119.17 µs	             DYLD-STUB$$objc_msgSend
99.17 µs   0.0%	0 s	          objc_retain
99.17 µs   0.0%	0 s	           completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
99.17 µs   0.0%	99.17 µs	            objc_retain
5.00 ms   0.0%	0 s	        DYLD-STUB$$swift_retain
5.00 ms   0.0%	0 s	         completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
5.00 ms   0.0%	5.00 ms	          DYLD-STUB$$swift_retain
83.79 µs   0.0%	0 s	        swift_retain
83.79 µs   0.0%	0 s	         completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
83.79 µs   0.0%	83.79 µs	          swift_retain
126.79 µs   0.0%	0 s	       protocol witness for Mutator.generate() in conformance AnyMutator<A>
126.79 µs   0.0%	0 s	        completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
126.79 µs   0.0%	126.79 µs	         protocol witness for Mutator.generate() in conformance AnyMutator<A>
5.70 ms   0.0%	0 s	      Deque.popFirst()
5.61 ms   0.0%	0 s	       Deque.count.getter
5.00 ms   0.0%	0 s	        swift_release
5.00 ms   0.0%	0 s	         completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
5.00 ms   0.0%	5.00 ms	          swift_release
525.12 µs   0.0%	0 s	        Deque._Storage.count.getter
265.00 µs   0.0%	0 s	         _roundUpImpl(_:toAlignment:)
265.00 µs   0.0%	0 s	          completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
265.00 µs   0.0%	265.00 µs	           _roundUpImpl(_:toAlignment:)
95.00 µs   0.0%	0 s	         DYLD-STUB$$_roundUp(_:toAlignment:)
95.00 µs   0.0%	0 s	          completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
95.00 µs   0.0%	95.00 µs	           DYLD-STUB$$_roundUp(_:toAlignment:)
83.29 µs   0.0%	0 s	         _roundUpImpl(_:toAlignment:)
83.29 µs   0.0%	0 s	          completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
83.29 µs   0.0%	83.29 µs	           _roundUpImpl(_:toAlignment:)
81.83 µs   0.0%	81.83 µs	         Deque._Storage.count.getter
84.29 µs   0.0%	0 s	        ManagedBufferPointer<>.withUnsafeMutablePointerToHeader<A, B>(_:)
84.29 µs   0.0%	0 s	         completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
84.29 µs   0.0%	84.29 µs	          ManagedBufferPointer<>.withUnsafeMutablePointerToHeader<A, B>(_:)
86.25 µs   0.0%	0 s	       Deque._Storage.update<A>(_:)
86.25 µs   0.0%	0 s	        ManagedBufferPointer<>.withUnsafeMutablePointers<A, B>(_:)
86.25 µs   0.0%	0 s	         partial apply for closure #1 in Deque._Storage.update<A>(_:)
86.25 µs   0.0%	0 s	          closure #1 in Deque._Storage.update<A>(_:)
86.25 µs   0.0%	0 s	           partial apply for closure #1 in Deque.popFirst()
86.25 µs   0.0%	0 s	            closure #1 in Deque.popFirst()
86.25 µs   0.0%	0 s	             Deque._UnsafeHandle.uncheckedRemoveFirst()
86.25 µs   0.0%	86.25 µs	              Deque._UnsafeHandle.uncheckedRemoveFirst()
5.27 ms   0.0%	0 s	      __swift_instantiateCanonicalPrespecializedGenericMetadata
5.19 ms   0.0%	0 s	       _swift_getGenericMetadata(swift::MetadataRequest, void const* const*, swift::TargetTypeContextDescriptor<swift::InProcess> const*)
5.19 ms   0.0%	0 s	        std::__1::pair<swift::GenericCacheEntry*, swift::MetadataResponse> swift::LockingConcurrentMap<swift::GenericCacheEntry, swift::LockingConcurrentMapStorage<swift::GenericCacheEntry, (unsigned short)14>>::getOrInsert<swift::MetadataCacheKey, swift::MetadataRequest&, swift::TargetTypeContextDescriptor<swift::InProcess> const*&, void const* const*&>(swift::MetadataCacheKey, swift::MetadataRequest&, swift::TargetTypeContextDescriptor<swift::InProcess> const*&, void const* const*&)
5.19 ms   0.0%	0 s	         std::__1::pair<swift::GenericCacheEntry*, bool> swift::StableAddressConcurrentReadableHashMap<swift::GenericCacheEntry, swift::TaggedMetadataAllocator<(unsigned short)14>, swift::Mutex>::getOrInsert<swift::MetadataCacheKey, swift::MetadataWaitQueue::Worker&, swift::MetadataRequest&, swift::TargetTypeContextDescriptor<swift::InProcess> const*&, void const* const*&>(swift::MetadataCacheKey, swift::MetadataWaitQueue::Worker&, swift::MetadataRequest&, swift::TargetTypeContextDescriptor<swift::InProcess> const*&, void const* const*&)
5.19 ms   0.0%	0 s	          std::__1::pair<swift::HashMapElementWrapper<swift::GenericCacheEntry>*, unsigned int> swift::ConcurrentReadableHashMap<swift::HashMapElementWrapper<swift::GenericCacheEntry>, swift::Mutex>::find<swift::MetadataCacheKey>(swift::MetadataCacheKey const&, swift::ConcurrentReadableHashMap<swift::HashMapElementWrapper<swift::GenericCacheEntry>, swift::Mutex>::IndexStorage, unsigned long, swift::HashMapElementWrapper<swift::GenericCacheEntry>*)
5.00 ms   0.0%	0 s	           _platform_memcmp
5.00 ms   0.0%	0 s	            completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
5.00 ms   0.0%	5.00 ms	             _platform_memcmp
105.13 µs   0.0%	0 s	           swift::MetadataCacheKey::operator==(swift::MetadataCacheKey const&) const
105.13 µs   0.0%	0 s	            completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
105.13 µs   0.0%	105.13 µs	             swift::MetadataCacheKey::operator==(swift::MetadataCacheKey const&) const
85.21 µs   0.0%	0 s	           DYLD-STUB$$memcmp
85.21 µs   0.0%	0 s	            completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
85.21 µs   0.0%	85.21 µs	             DYLD-STUB$$memcmp
78.75 µs   0.0%	78.75 µs	       __swift_instantiateCanonicalPrespecializedGenericMetadata
5.09 ms   0.0%	0 s	      swift_release
5.09 ms   0.0%	0 s	       completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
5.09 ms   0.0%	5.09 ms	        swift_release
79.08 µs   0.0%	0 s	      Deque.count.getter
79.08 µs   0.0%	0 s	       completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
79.08 µs   0.0%	79.08 µs	        Deque.count.getter
38.12 µs   0.0%	0 s	      swift_retain
38.12 µs   0.0%	0 s	       completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
38.12 µs   0.0%	38.12 µs	        swift_retain
5.00 ms   0.0%	0 s	    static Task<>.isCancelled.getter
5.00 ms   0.0%	0 s	     completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
5.00 ms   0.0%	5.00 ms	      static Task<>.isCancelled.getter
378.83 µs   0.0%	0 s	    closure #1 in closure #1 in closure #1 in WorkerPool.work()
302.58 µs   0.0%	0 s	     swift_task_alloc
302.58 µs   0.0%	302.58 µs	      swift_task_alloc
76.25 µs   0.0%	76.25 µs	     closure #1 in closure #1 in closure #1 in WorkerPool.work()
340.08 µs   0.0%	0 s	    swift_bridgeObjectRelease
340.08 µs   0.0%	0 s	     completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
340.08 µs   0.0%	340.08 µs	      swift_bridgeObjectRelease
203.04 µs   0.0%	0 s	    closure #1 in closure #1 in closure #1 in WorkerPool.work()
102.75 µs   0.0%	0 s	     swift_bridgeObjectRetain
102.75 µs   0.0%	0 s	      completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
102.75 µs   0.0%	102.75 µs	       swift_bridgeObjectRetain
100.29 µs   0.0%	0 s	     swift_task_getCurrent
100.29 µs   0.0%	0 s	      completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
100.29 µs   0.0%	100.29 µs	       swift_task_getCurrent
180.75 µs   0.0%	0 s	    TestInputQueue.pull()
180.75 µs   0.0%	0 s	     completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
180.75 µs   0.0%	180.75 µs	      TestInputQueue.pull()
147.25 µs   0.0%	0 s	    initializeBufferWithCopyOfBuffer for Character
147.25 µs   0.0%	0 s	     completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
147.25 µs   0.0%	147.25 µs	      initializeBufferWithCopyOfBuffer for Character
342.87 ms   0.0%	0 s	   partial apply for thunk for @escaping @isolated(any) @callee_guaranteed @async () -> (@out A)
342.87 ms   0.0%	0 s	    thunk for @escaping @isolated(any) @callee_guaranteed @async () -> (@out A)
342.87 ms   0.0%	0 s	     partial apply for closure #1 in closure #1 in Benchmark.runAsync()
342.87 ms   0.0%	0 s	      closure #1 in closure #1 in Benchmark.runAsync()
332.41 ms   0.0%	0 s	       closure #1 in closure #1 in variable initialization expression of benchmarks
332.41 ms   0.0%	0 s	        FuzzEngine.run(additionalSeeds:test:)
331.38 ms   0.0%	0 s	         FuzzEngine.runWithMode(additionalSeeds:test:)
197.95 ms   0.0%	0 s	          FuzzEngine.runFuzzing(additionalSeeds:test:)
146.52 ms   0.0%	0 s	           FuzzStateMachine.start()
145.19 ms   0.0%	0 s	            FuzzStateMachine.submitPluginEvent(_:)
145.19 ms   0.0%	0 s	             PluginDispatcher.dispatch<each A>(event:)
145.19 ms   0.0%	0 s	              protocol witness for FuzzPlugin.handle<A>(event:) in conformance CoverageGapPlugin
140.19 ms   0.0%	0 s	               CoverageGapPlugin.handle<each A>(event:)
55.00 ms   0.0%	0 s	                CoverageGapDetector.detect(from:projectPath:)
35.00 ms   0.0%	0 s	                 isStdlibFunction(_:)
35.00 ms   0.0%	0 s	                  StringProtocol.contains<A>(_:)
35.00 ms   0.0%	0 s	                   specialized _StringCompareOptionsIterable._range<A>(of:toHalfWidth:diacriticsInsensitive:caseFold:anchored:backwards:)
35.00 ms   0.0%	0 s	                    specialized BidirectionalCollection._range<A>(of:anchored:backwards:)
25.00 ms   0.0%	0 s	                     Substring.subscript.getter
15.00 ms   0.0%	15.00 ms	                      Substring.subscript.getter
10.00 ms   0.0%	0 s	                      specialized static String._uncheckedFromUTF8(_:isASCII:)
10.00 ms   0.0%	10.00 ms	                       specialized static String._uncheckedFromUTF8(_:isASCII:)
5.00 ms   0.0%	0 s	                     _StringGuts._opaqueCharacterStride(endingAt:in:)
5.00 ms   0.0%	0 s	                      completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
5.00 ms   0.0%	5.00 ms	                       _StringGuts._opaqueCharacterStride(endingAt:in:)
5.00 ms   0.0%	5.00 ms	                     specialized BidirectionalCollection._range<A>(of:anchored:backwards:)
20.00 ms   0.0%	0 s	                 CoverageGapDetector.shouldExclude(filename:projectPath:)
20.00 ms   0.0%	0 s	                  StringProtocol.contains<A>(_:)
20.00 ms   0.0%	0 s	                   specialized _StringCompareOptionsIterable._range<A>(of:toHalfWidth:diacriticsInsensitive:caseFold:anchored:backwards:)
20.00 ms   0.0%	0 s	                    specialized BidirectionalCollection._range<A>(of:anchored:backwards:)
10.00 ms   0.0%	0 s	                     Substring.subscript.getter
5.00 ms   0.0%	5.00 ms	                      Substring.subscript.getter
5.00 ms   0.0%	0 s	                      specialized UnsafeBufferPointer.init(rebasing:)
5.00 ms   0.0%	5.00 ms	                       specialized UnsafeBufferPointer.init(rebasing:)
5.00 ms   0.0%	0 s	                     _allASCII(_:)
5.00 ms   0.0%	0 s	                      completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
5.00 ms   0.0%	5.00 ms	                       _allASCII(_:)
5.00 ms   0.0%	5.00 ms	                     specialized BidirectionalCollection._range<A>(of:anchored:backwards:)
36.20 ms   0.0%	0 s	                CoverageGapDetector.detect(from:projectPath:)
36.20 ms   0.0%	0 s	                 static SanCovCounters.getDWARFLocations(for:)
28.10 ms   0.0%	0 s	                  swift_task_switchImpl(swift::AsyncContext*, void (swift::AsyncContext* swift_async_context) swiftasynccall*, swift::SerialExecutorRef)
28.10 ms   0.0%	0 s	                   (anonymous namespace)::DefaultActorImpl::tryLock(bool)
28.10 ms   0.0%	0 s	                    swift::concurrency::trace::actor_state_changed(swift::HeapObject*, swift::Job*, unsigned char, bool, bool, unsigned char)
28.10 ms   0.0%	0 s	                     _os_signpost_emit_with_name_impl
28.10 ms   0.0%	0 s	                      __os_signpost_emit_impl
28.10 ms   0.0%	0 s	                       _os_log_impl_flatten_and_send
28.10 ms   0.0%	0 s	                        voucher_activity_trace_v_2
28.10 ms   0.0%	0 s	                         firehose_buffer_tracepoint_reserve_slow
28.10 ms   0.0%	0 s	                          firehose_buffer_tracepoint_reserve_slow.cold.1
28.10 ms   0.0%	0 s	                           firehose_buffer_tracepoint_reserve_wait_for_chunks_from_logd
28.10 ms   0.0%	0 s	                            __FIREHOSE_CLIENT_THROTTLED_DUE_TO_HEAVY_LOGGING__
28.10 ms   0.0%	0 s	                             firehose_client_send_push_and_wait
