Weight	Self Weight	Symbol Names
5.00 ms   0.0%	5.00 ms	          _free
7.21 µs   0.0%	0 s	        default_zone_free_definite_size
7.21 µs   0.0%	0 s	         completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
7.21 µs   0.0%	0 s	          default_zone_free_definite_size
7.21 µs   0.0%	0 s	           0xfffffe000885befc (kernel.release.t6031 +0x184ff07) <4884B2A4-D648-3989-A74C-9F242960BE5B>
7.21 µs   0.0%	0 s	            0xfffffe000889fc60 (kernel.release.t6031 +0x1893d7f) <4884B2A4-D648-3989-A74C-9F242960BE5B>
7.21 µs   0.0%	0 s	             0xfffffe00088e3228 (kernel.release.t6031 +0x18d7319) <4884B2A4-D648-3989-A74C-9F242960BE5B>
7.21 µs   0.0%	7.21 µs	              0xfffffe00088e42a0 (kernel.release.t6031 +0x18d8931) <4884B2A4-D648-3989-A74C-9F242960BE5B>
25.04 ms   0.0%	0 s	       swift_task_dealloc
25.04 ms   0.0%	25.02 ms	        swift_task_dealloc
19.04 µs   0.0%	0 s	         0xfffffe000885befc (kernel.release.t6031 +0x184ff07) <4884B2A4-D648-3989-A74C-9F242960BE5B>
19.04 µs   0.0%	0 s	          0xfffffe000889fc60 (kernel.release.t6031 +0x1893d7f) <4884B2A4-D648-3989-A74C-9F242960BE5B>
19.04 µs   0.0%	0 s	           0xfffffe00088e3228 (kernel.release.t6031 +0x18d7319) <4884B2A4-D648-3989-A74C-9F242960BE5B>
19.04 µs   0.0%	19.04 µs	            0xfffffe00088e42a0 (kernel.release.t6031 +0x18d8931) <4884B2A4-D648-3989-A74C-9F242960BE5B>
20.03 ms   0.0%	0 s	       swift_task_getCurrent
20.03 ms   0.0%	0 s	        completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
20.03 ms   0.0%	20.03 ms	         swift_task_getCurrent
10.03 ms   0.0%	0 s	       _tlv_get_addr
10.03 ms   0.0%	0 s	        completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
10.03 ms   0.0%	10.03 ms	         _tlv_get_addr
10.00 ms   0.0%	0 s	       void tuple_destroy<false, true>(swift::OpaqueValue*, swift::TargetMetadata<swift::InProcess> const*)
10.00 ms   0.0%	10.00 ms	        void tuple_destroy<false, true>(swift::OpaqueValue*, swift::TargetMetadata<swift::InProcess> const*)
5.00 ms   0.0%	5.00 ms	       closure #1 in FuzzStateMachine.setupWorkerPool()
5.00 ms   0.0%	0 s	       swift::metadataimpl::ValueWitnesses<swift::metadataimpl::NativeBox<unsigned long long, 8ul, 8ul, 8ul>>::destroy(swift::OpaqueValue*, swift::TargetMetadata<swift::InProcess> const*)
5.00 ms   0.0%	0 s	        completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
5.00 ms   0.0%	5.00 ms	         swift::metadataimpl::ValueWitnesses<swift::metadataimpl::NativeBox<unsigned long long, 8ul, 8ul, 8ul>>::destroy(swift::OpaqueValue*, swift::TargetMetadata<swift::InProcess> const*)
84.33 µs   0.0%	0 s	       DYLD-STUB$$pthread_once
84.33 µs   0.0%	0 s	        completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
84.33 µs   0.0%	84.33 µs	         DYLD-STUB$$pthread_once
73.96 µs   0.0%	0 s	       _swift_release_dealloc
73.96 µs   0.0%	0 s	        completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
73.96 µs   0.0%	73.96 µs	         _swift_release_dealloc
29.29 µs   0.0%	0 s	       set_tls_measurement_context
29.29 µs   0.0%	29.29 µs	        set_tls_measurement_context
14.25 µs   0.0%	0 s	       swift_bridgeObjectRelease
14.25 µs   0.0%	0 s	        completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
14.25 µs   0.0%	14.25 µs	         swift_bridgeObjectRelease
12.17 µs   0.0%	0 s	       free
12.17 µs   0.0%	12.17 µs	        free
180.70 ms   0.0%	0 s	      swift_task_switchImpl(swift::AsyncContext*, void (swift::AsyncContext* swift_async_context) swiftasynccall*, swift::SerialExecutorRef)
125.60 ms   0.0%	0 s	       (anonymous namespace)::DefaultActorImpl::unlock(bool)
70.19 ms   0.0%	0 s	        swift_task_enqueueGlobalImpl
65.16 ms   0.0%	0 s	         _dispatch_root_queue_poke_slow
65.16 ms   0.0%	0 s	          __workq_kernreturn
65.16 ms   0.0%	0 s	           completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
65.16 ms   0.0%	20.10 ms	            __workq_kernreturn
45.00 ms   0.0%	0 s	             0xfffffe000885b8d0 (kernel.release.t6031 +0x184f917) <4884B2A4-D648-3989-A74C-9F242960BE5B>
45.00 ms   0.0%	15.00 ms	              0xfffffe0008a1fa64 (kernel.release.t6031 +0x1a13d2f) <4884B2A4-D648-3989-A74C-9F242960BE5B>
30.00 ms   0.0%	0 s	               0xfffffe0008fb274c (kernel.release.t6031 +0x1fa6a4f) <4884B2A4-D648-3989-A74C-9F242960BE5B>
30.00 ms   0.0%	0 s	                0xfffffe0008de5490 (kernel.release.t6031 +0x1dd9877) <4884B2A4-D648-3989-A74C-9F242960BE5B>
15.00 ms   0.0%	0 s	                 0xfffffe0008ddf8a0 (kernel.release.t6031 +0x1dd3b1b) <4884B2A4-D648-3989-A74C-9F242960BE5B>
15.00 ms   0.0%	15.00 ms	                  0xfffffe000891b198 (kernel.release.t6031 +0x190f1a9) <4884B2A4-D648-3989-A74C-9F242960BE5B>
5.00 ms   0.0%	5.00 ms	                 0xfffffe0008de035c (kernel.release.t6031 +0x1dd44d9) <4884B2A4-D648-3989-A74C-9F242960BE5B>
5.00 ms   0.0%	5.00 ms	                 0xfffffe0008922b54 (kernel.release.t6031 +0x1916b5d) <4884B2A4-D648-3989-A74C-9F242960BE5B>
5.00 ms   0.0%	5.00 ms	                 0xfffffe0008de4351 (kernel.release.t6031 +0x1dd8351) <4884B2A4-D648-3989-A74C-9F242960BE5B>
58.92 µs   0.0%	0 s	             0xfffffe000885befc (kernel.release.t6031 +0x184ff07) <4884B2A4-D648-3989-A74C-9F242960BE5B>
58.92 µs   0.0%	0 s	              0xfffffe000889fc60 (kernel.release.t6031 +0x1893d7f) <4884B2A4-D648-3989-A74C-9F242960BE5B>
58.92 µs   0.0%	0 s	               0xfffffe00088e3228 (kernel.release.t6031 +0x18d7319) <4884B2A4-D648-3989-A74C-9F242960BE5B>
58.92 µs   0.0%	58.92 µs	                0xfffffe00088e42a0 (kernel.release.t6031 +0x18d8931) <4884B2A4-D648-3989-A74C-9F242960BE5B>
5.00 ms   0.0%	0 s	         swift_getObjectType
5.00 ms   0.0%	5.00 ms	          swift_getObjectType
29.92 µs   0.0%	0 s	         swift_dispatchEnqueueGlobal
29.92 µs   0.0%	29.92 µs	          swift_dispatchEnqueueGlobal
15.00 ms   0.0%	0 s	        swift::concurrency::trace::actor_state_changed(swift::HeapObject*, swift::Job*, unsigned char, bool, bool, unsigned char)
10.00 ms   0.0%	0 s	         os_signpost_id_make_with_pointer
10.00 ms   0.0%	0 s	          os_signpost_enabled
10.00 ms   0.0%	10.00 ms	           os_signpost_enabled
5.00 ms   0.0%	5.00 ms	         swift::concurrency::trace::actor_state_changed(swift::HeapObject*, swift::Job*, unsigned char, bool, bool, unsigned char)
10.05 ms   0.0%	10.05 ms	        (anonymous namespace)::DefaultActorImpl::unlock(bool)
5.24 ms   0.0%	0 s	        _dispatch_root_queue_poke_and_wakeup
5.24 ms   0.0%	0 s	         completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
5.24 ms   0.0%	5.24 ms	          _dispatch_root_queue_poke_and_wakeup
5.10 ms   0.0%	0 s	        dispatch_async_swift_job
5.10 ms   0.0%	0 s	         completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
5.10 ms   0.0%	5.10 ms	          dispatch_async_swift_job
5.02 ms   0.0%	0 s	        swift_slowAlloc
5.00 ms   0.0%	0 s	         _malloc_type_malloc_outlined
5.00 ms   0.0%	0 s	          _malloc_zone_malloc_instrumented_or_legacy
5.00 ms   0.0%	5.00 ms	           _malloc_zone_malloc_instrumented_or_legacy
24.29 µs   0.0%	0 s	         _malloc_zone_malloc
24.29 µs   0.0%	0 s	          completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
24.29 µs   0.0%	0 s	           _malloc_zone_malloc
24.29 µs   0.0%	0 s	            0xfffffe000885befc (kernel.release.t6031 +0x184ff07) <4884B2A4-D648-3989-A74C-9F242960BE5B>
24.29 µs   0.0%	0 s	             0xfffffe000889fc60 (kernel.release.t6031 +0x1893d7f) <4884B2A4-D648-3989-A74C-9F242960BE5B>
24.29 µs   0.0%	0 s	              0xfffffe00088e3228 (kernel.release.t6031 +0x18d7319) <4884B2A4-D648-3989-A74C-9F242960BE5B>
24.29 µs   0.0%	24.29 µs	               0xfffffe00088e42a0 (kernel.release.t6031 +0x18d8931) <4884B2A4-D648-3989-A74C-9F242960BE5B>
5.00 ms   0.0%	0 s	        swift_task_enqueueGlobal
5.00 ms   0.0%	5.00 ms	         swift_task_enqueueGlobal
5.00 ms   0.0%	0 s	        os_signpost_id_make_with_pointer
5.00 ms   0.0%	0 s	         completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
5.00 ms   0.0%	5.00 ms	          os_signpost_id_make_with_pointer
5.00 ms   0.0%	0 s	        swift_retain
5.00 ms   0.0%	0 s	         completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
5.00 ms   0.0%	5.00 ms	          swift_retain
55.01 ms   0.0%	55.01 ms	       swift_task_switchImpl(swift::AsyncContext*, void (swift::AsyncContext* swift_async_context) swiftasynccall*, swift::SerialExecutorRef)
88.79 µs   0.0%	0 s	       swift_release
88.79 µs   0.0%	0 s	        completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
88.79 µs   0.0%	88.79 µs	         swift_release
177.58 ms   0.0%	0 s	      closure #1 in FuzzStateMachine.setupWorkerPool()
61.45 ms   0.0%	0 s	       swift_getTupleTypeMetadata
56.36 ms   0.0%	0 s	        std::__1::pair<(anonymous namespace)::TupleCacheEntry*, swift::MetadataResponse> swift::LockingConcurrentMap<(anonymous namespace)::TupleCacheEntry, (anonymous namespace)::TupleCacheStorage>::getOrInsert<(anonymous namespace)::TupleCacheEntry::Key, swift::MetadataRequest&, swift::TargetValueWitnessTable<swift::InProcess> const*&>((anonymous namespace)::TupleCacheEntry::Key, swift::MetadataRequest&, swift::TargetValueWitnessTable<swift::InProcess> const*&)
30.72 ms   0.0%	0 s	         std::__1::pair<swift::HashMapElementWrapper<(anonymous namespace)::TupleCacheEntry>*, unsigned int> swift::ConcurrentReadableHashMap<swift::HashMapElementWrapper<(anonymous namespace)::TupleCacheEntry>, swift::Mutex>::find<(anonymous namespace)::TupleCacheEntry::Key>((anonymous namespace)::TupleCacheEntry::Key const&, swift::ConcurrentReadableHashMap<swift::HashMapElementWrapper<(anonymous namespace)::TupleCacheEntry>, swift::Mutex>::IndexStorage, unsigned long, swift::HashMapElementWrapper<(anonymous namespace)::TupleCacheEntry>*)
15.33 ms   0.0%	0 s	          __swift::__runtime::llvm::hashing::detail::hash_short(char const*, unsigned long, unsigned long long)
15.33 ms   0.0%	0 s	           completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
15.33 ms   0.0%	15.33 ms	            __swift::__runtime::llvm::hashing::detail::hash_short(char const*, unsigned long, unsigned long long)
10.15 ms   0.0%	0 s	          __swift::__runtime::llvm::hash_code __swift::__runtime::llvm::hash_combine<__swift::__runtime::llvm::hash_code, __swift::__runtime::llvm::StringRef>(__swift::__runtime::llvm::hash_code const&, __swift::__runtime::llvm::StringRef const&)
5.08 ms   0.0%	0 s	           __swift::__runtime::llvm::hashing::detail::hash_combine_recursive_helper::combine(unsigned long, char*, char*)
5.08 ms   0.0%	5.08 ms	            __swift::__runtime::llvm::hashing::detail::hash_combine_recursive_helper::combine(unsigned long, char*, char*)
5.03 ms   0.0%	5.03 ms	           __swift::__runtime::llvm::hash_code __swift::__runtime::llvm::hash_combine<__swift::__runtime::llvm::hash_code, __swift::__runtime::llvm::StringRef>(__swift::__runtime::llvm::hash_code const&, __swift::__runtime::llvm::StringRef const&)
27.71 µs   0.0%	0 s	           std::__1::enable_if<is_hashable_data<char const>::value, __swift::__runtime::llvm::hash_code>::type __swift::__runtime::llvm::hashing::detail::hash_combine_range_impl<char const>(char const*, char const*)
27.71 µs   0.0%	27.71 µs	            std::__1::enable_if<is_hashable_data<char const>::value, __swift::__runtime::llvm::hash_code>::type __swift::__runtime::llvm::hashing::detail::hash_combine_range_impl<char const>(char const*, char const*)
5.58 µs   0.0%	0 s	           <deduplicated_symbol>
5.58 µs   0.0%	5.58 µs	            <deduplicated_symbol>
5.10 ms   0.0%	5.10 ms	          std::__1::pair<swift::HashMapElementWrapper<(anonymous namespace)::TupleCacheEntry>*, unsigned int> swift::ConcurrentReadableHashMap<swift::HashMapElementWrapper<(anonymous namespace)::TupleCacheEntry>, swift::Mutex>::find<(anonymous namespace)::TupleCacheEntry::Key>((anonymous namespace)::TupleCacheEntry::Key const&, swift::ConcurrentReadableHashMap<swift::HashMapElementWrapper<(anonymous namespace)::TupleCacheEntry>, swift::Mutex>::IndexStorage, unsigned long, swift::HashMapElementWrapper<(anonymous namespace)::TupleCacheEntry>*)
112.83 µs   0.0%	0 s	          __swift::__runtime::llvm::hashing::detail::hash_combine_recursive_helper::combine(unsigned long, char*, char*)
76.62 µs   0.0%	76.62 µs	           __swift::__runtime::llvm::hashing::detail::hash_combine_recursive_helper::combine(unsigned long, char*, char*)
36.21 µs   0.0%	0 s	           completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
36.21 µs   0.0%	36.21 µs	            __swift::__runtime::llvm::hashing::detail::hash_combine_recursive_helper::combine(unsigned long, char*, char*)
21.29 µs   0.0%	0 s	          std::__1::enable_if<is_hashable_data<swift::TargetMetadata<swift::InProcess> const* const>::value, __swift::__runtime::llvm::hash_code>::type __swift::__runtime::llvm::hashing::detail::hash_combine_range_impl<swift::TargetMetadata<swift::InProcess> const* const>(swift::TargetMetadata<swift::InProcess> const* const*, swift::TargetMetadata<swift::InProcess> const* const*)
21.29 µs   0.0%	21.29 µs	           std::__1::enable_if<is_hashable_data<swift::TargetMetadata<swift::InProcess> const* const>::value, __swift::__runtime::llvm::hash_code>::type __swift::__runtime::llvm::hashing::detail::hash_combine_range_impl<swift::TargetMetadata<swift::InProcess> const* const>(swift::TargetMetadata<swift::InProcess> const* const*, swift::TargetMetadata<swift::InProcess> const* const*)
8.29 µs   0.0%	0 s	          std::__1::enable_if<is_hashable_data<char const>::value, __swift::__runtime::llvm::hash_code>::type __swift::__runtime::llvm::hashing::detail::hash_combine_range_impl<char const>(char const*, char const*)
8.29 µs   0.0%	0 s	           completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
8.29 µs   0.0%	8.29 µs	            std::__1::enable_if<is_hashable_data<char const>::value, __swift::__runtime::llvm::hash_code>::type __swift::__runtime::llvm::hashing::detail::hash_combine_range_impl<char const>(char const*, char const*)
15.63 ms   0.0%	15.63 ms	         std::__1::pair<(anonymous namespace)::TupleCacheEntry*, swift::MetadataResponse> swift::LockingConcurrentMap<(anonymous namespace)::TupleCacheEntry, (anonymous namespace)::TupleCacheStorage>::getOrInsert<(anonymous namespace)::TupleCacheEntry::Key, swift::MetadataRequest&, swift::TargetValueWitnessTable<swift::InProcess> const*&>((anonymous namespace)::TupleCacheEntry::Key, swift::MetadataRequest&, swift::TargetValueWitnessTable<swift::InProcess> const*&)
10.01 ms   0.0%	0 s	         __swift::__runtime::llvm::hashing::detail::hash_short(char const*, unsigned long, unsigned long long)
10.01 ms   0.0%	0 s	          completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
10.01 ms   0.0%	10.01 ms	           __swift::__runtime::llvm::hashing::detail::hash_short(char const*, unsigned long, unsigned long long)
5.03 ms   0.0%	0 s	        swift::MetadataCacheEntryBase<(anonymous namespace)::TupleCacheEntry, swift::TargetTupleTypeMetadata<swift::InProcess>::Element>::awaitSatisfyingState(swift::ConcurrencyControl&, swift::MetadataRequest)
5.03 ms   0.0%	5.03 ms	         swift::MetadataCacheEntryBase<(anonymous namespace)::TupleCacheEntry, swift::TargetTupleTypeMetadata<swift::InProcess>::Element>::awaitSatisfyingState(swift::ConcurrencyControl&, swift::MetadataRequest)
49.00 µs   0.0%	49.00 µs	        swift_getTupleTypeMetadata
7.25 µs   0.0%	0 s	        std::__1::pair<swift::HashMapElementWrapper<(anonymous namespace)::TupleCacheEntry>*, unsigned int> swift::ConcurrentReadableHashMap<swift::HashMapElementWrapper<(anonymous namespace)::TupleCacheEntry>, swift::Mutex>::find<(anonymous namespace)::TupleCacheEntry::Key>((anonymous namespace)::TupleCacheEntry::Key const&, swift::ConcurrentReadableHashMap<swift::HashMapElementWrapper<(anonymous namespace)::TupleCacheEntry>, swift::Mutex>::IndexStorage, unsigned long, swift::HashMapElementWrapper<(anonymous namespace)::TupleCacheEntry>*)
7.25 µs   0.0%	7.25 µs	         std::__1::pair<swift::HashMapElementWrapper<(anonymous namespace)::TupleCacheEntry>*, unsigned int> swift::ConcurrentReadableHashMap<swift::HashMapElementWrapper<(anonymous namespace)::TupleCacheEntry>, swift::Mutex>::find<(anonymous namespace)::TupleCacheEntry::Key>((anonymous namespace)::TupleCacheEntry::Key const&, swift::ConcurrentReadableHashMap<swift::HashMapElementWrapper<(anonymous namespace)::TupleCacheEntry>, swift::Mutex>::IndexStorage, unsigned long, swift::HashMapElementWrapper<(anonymous namespace)::TupleCacheEntry>*)
43.24 ms   0.0%	0 s	       __swift_instantiateGenericMetadata
43.22 ms   0.0%	0 s	        _swift_getGenericMetadata(swift::MetadataRequest, void const* const*, swift::TargetTypeContextDescriptor<swift::InProcess> const*)
30.11 ms   0.0%	0 s	         std::__1::pair<swift::GenericCacheEntry*, swift::MetadataResponse> swift::LockingConcurrentMap<swift::GenericCacheEntry, swift::LockingConcurrentMapStorage<swift::GenericCacheEntry, (unsigned short)14>>::getOrInsert<swift::MetadataCacheKey, swift::MetadataRequest&, swift::TargetTypeContextDescriptor<swift::InProcess> const*&, void const* const*&>(swift::MetadataCacheKey, swift::MetadataRequest&, swift::TargetTypeContextDescriptor<swift::InProcess> const*&, void const* const*&)
20.05 ms   0.0%	0 s	          std::__1::pair<swift::GenericCacheEntry*, bool> swift::StableAddressConcurrentReadableHashMap<swift::GenericCacheEntry, swift::TaggedMetadataAllocator<(unsigned short)14>, swift::Mutex>::getOrInsert<swift::MetadataCacheKey, swift::MetadataWaitQueue::Worker&, swift::MetadataRequest&, swift::TargetTypeContextDescriptor<swift::InProcess> const*&, void const* const*&>(swift::MetadataCacheKey, swift::MetadataWaitQueue::Worker&, swift::MetadataRequest&, swift::TargetTypeContextDescriptor<swift::InProcess> const*&, void const* const*&)
20.01 ms   0.0%	0 s	           swift::MetadataCacheKey::operator==(swift::MetadataCacheKey const&) const
20.01 ms   0.0%	0 s	            completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
20.01 ms   0.0%	20.01 ms	             swift::MetadataCacheKey::operator==(swift::MetadataCacheKey const&) const
22.04 µs   0.0%	0 s	           DYLD-STUB$$memcmp
22.04 µs   0.0%	0 s	            completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
22.04 µs   0.0%	22.04 µs	             DYLD-STUB$$memcmp
14.25 µs   0.0%	0 s	           _platform_memcmp
14.25 µs   0.0%	0 s	            completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
14.25 µs   0.0%	14.25 µs	             _platform_memcmp
10.01 ms   0.0%	0 s	          swift::MetadataCacheEntryBase<swift::GenericCacheEntry, void const*>::awaitSatisfyingState(swift::ConcurrencyControl&, swift::MetadataRequest)
10.01 ms   0.0%	10.01 ms	           swift::MetadataCacheEntryBase<swift::GenericCacheEntry, void const*>::awaitSatisfyingState(swift::ConcurrencyControl&, swift::MetadataRequest)
54.71 µs   0.0%	54.71 µs	          std::__1::pair<swift::GenericCacheEntry*, swift::MetadataResponse> swift::LockingConcurrentMap<swift::GenericCacheEntry, swift::LockingConcurrentMapStorage<swift::GenericCacheEntry, (unsigned short)14>>::getOrInsert<swift::MetadataCacheKey, swift::MetadataRequest&, swift::TargetTypeContextDescriptor<swift::InProcess> const*&, void const* const*&>(swift::MetadataCacheKey, swift::MetadataRequest&, swift::TargetTypeContextDescriptor<swift::InProcess> const*&, void const* const*&)
6.88 ms   0.0%	0 s	         swift::TargetContextDescriptor<swift::InProcess>::getGenericContext() const
6.88 ms   0.0%	0 s	          completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
6.88 ms   0.0%	6.88 ms	           swift::TargetContextDescriptor<swift::InProcess>::getGenericContext() const
5.00 ms   0.0%	0 s	         std::__1::pair<swift::GenericCacheEntry*, bool> swift::StableAddressConcurrentReadableHashMap<swift::GenericCacheEntry, swift::TaggedMetadataAllocator<(unsigned short)14>, swift::Mutex>::getOrInsert<swift::MetadataCacheKey, swift::MetadataWaitQueue::Worker&, swift::MetadataRequest&, swift::TargetTypeContextDescriptor<swift::InProcess> const*&, void const* const*&>(swift::MetadataCacheKey, swift::MetadataWaitQueue::Worker&, swift::MetadataRequest&, swift::TargetTypeContextDescriptor<swift::InProcess> const*&, void const* const*&)
5.00 ms   0.0%	5.00 ms	          std::__1::pair<swift::GenericCacheEntry*, bool> swift::StableAddressConcurrentReadableHashMap<swift::GenericCacheEntry, swift::TaggedMetadataAllocator<(unsigned short)14>, swift::Mutex>::getOrInsert<swift::MetadataCacheKey, swift::MetadataWaitQueue::Worker&, swift::MetadataRequest&, swift::TargetTypeContextDescriptor<swift::InProcess> const*&, void const* const*&>(swift::MetadataCacheKey, swift::MetadataWaitQueue::Worker&, swift::MetadataRequest&, swift::TargetTypeContextDescriptor<swift::InProcess> const*&, void const* const*&)
1.15 ms   0.0%	0 s	         getCache(swift::TargetTypeContextDescriptor<swift::InProcess> const&)
1.15 ms   0.0%	1.15 ms	          getCache(swift::TargetTypeContextDescriptor<swift::InProcess> const&)
60.00 µs   0.0%	60.00 µs	         _swift_getGenericMetadata(swift::MetadataRequest, void const* const*, swift::TargetTypeContextDescriptor<swift::InProcess> const*)
25.58 µs   0.0%	0 s	         swift::MetadataCacheEntryBase<swift::GenericCacheEntry, void const*>::awaitSatisfyingState(swift::ConcurrencyControl&, swift::MetadataRequest)
25.58 µs   0.0%	25.58 µs	          swift::MetadataCacheEntryBase<swift::GenericCacheEntry, void const*>::awaitSatisfyingState(swift::ConcurrencyControl&, swift::MetadataRequest)
18.67 µs   0.0%	0 s	        getCache(swift::TargetTypeContextDescriptor<swift::InProcess> const&)
18.67 µs   0.0%	0 s	         completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
18.67 µs   0.0%	18.67 µs	          getCache(swift::TargetTypeContextDescriptor<swift::InProcess> const&)
36.00 ms   0.0%	0 s	       swift_task_alloc
35.98 ms   0.0%	0 s	        swift::StackAllocator<984ul, &swift::TaskAllocatorSlabMetadata>::getSlabForAllocation(unsigned long)
35.98 ms   0.0%	35.98 ms	         swift::StackAllocator<984ul, &swift::TaskAllocatorSlabMetadata>::getSlabForAllocation(unsigned long)
24.29 µs   0.0%	24.29 µs	        swift_task_alloc
20.12 ms   0.0%	0 s	       swift::StackAllocator<984ul, &swift::TaskAllocatorSlabMetadata>::getSlabForAllocation(unsigned long)
15.07 ms   0.0%	15.07 ms	        swift::StackAllocator<984ul, &swift::TaskAllocatorSlabMetadata>::getSlabForAllocation(unsigned long)
5.05 ms   0.0%	0 s	        completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
5.05 ms   0.0%	5.05 ms	         swift::StackAllocator<984ul, &swift::TaskAllocatorSlabMetadata>::getSlabForAllocation(unsigned long)
11.50 ms   0.0%	0 s	       swift_task_getCurrent
11.50 ms   0.0%	0 s	        completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
11.50 ms   0.0%	11.50 ms	         swift_task_getCurrent
5.00 ms   0.0%	0 s	       std::__1::pair<(anonymous namespace)::TupleCacheEntry*, swift::MetadataResponse> swift::LockingConcurrentMap<(anonymous namespace)::TupleCacheEntry, (anonymous namespace)::TupleCacheStorage>::getOrInsert<(anonymous namespace)::TupleCacheEntry::Key, swift::MetadataRequest&, swift::TargetValueWitnessTable<swift::InProcess> const*&>((anonymous namespace)::TupleCacheEntry::Key, swift::MetadataRequest&, swift::TargetValueWitnessTable<swift::InProcess> const*&)
5.00 ms   0.0%	5.00 ms	        std::__1::pair<(anonymous namespace)::TupleCacheEntry*, swift::MetadataResponse> swift::LockingConcurrentMap<(anonymous namespace)::TupleCacheEntry, (anonymous namespace)::TupleCacheStorage>::getOrInsert<(anonymous namespace)::TupleCacheEntry::Key, swift::MetadataRequest&, swift::TargetValueWitnessTable<swift::InProcess> const*&>((anonymous namespace)::TupleCacheEntry::Key, swift::MetadataRequest&, swift::TargetValueWitnessTable<swift::InProcess> const*&)
202.17 µs   0.0%	202.17 µs	       closure #1 in FuzzStateMachine.setupWorkerPool()
39.46 µs   0.0%	0 s	       swift_bridgeObjectRetain
39.46 µs   0.0%	0 s	        completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
39.46 µs   0.0%	39.46 µs	         swift_bridgeObjectRetain
29.08 µs   0.0%	0 s	       _swift_getGenericMetadata(swift::MetadataRequest, void const* const*, swift::TargetTypeContextDescriptor<swift::InProcess> const*)
29.08 µs   0.0%	0 s	        completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
29.08 µs   0.0%	29.08 µs	         _swift_getGenericMetadata(swift::MetadataRequest, void const* const*, swift::TargetTypeContextDescriptor<swift::InProcess> const*)
7.00 µs   0.0%	0 s	       swift_getGenericMetadata
7.00 µs   0.0%	0 s	        completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
7.00 µs   0.0%	7.00 µs	         swift_getGenericMetadata
166.43 ms   0.0%	0 s	      closure #1 in FuzzStateMachine.setupWorkerPool()
126.25 ms   0.0%	0 s	       PluginEvent.IterationContext.init(discoveredNewCoverage:input:)
50.68 ms   0.0%	0 s	        swift_getTupleTypeMetadata
40.63 ms   0.0%	0 s	         std::__1::pair<(anonymous namespace)::TupleCacheEntry*, swift::MetadataResponse> swift::LockingConcurrentMap<(anonymous namespace)::TupleCacheEntry, (anonymous namespace)::TupleCacheStorage>::getOrInsert<(anonymous namespace)::TupleCacheEntry::Key, swift::MetadataRequest&, swift::TargetValueWitnessTable<swift::InProcess> const*&>((anonymous namespace)::TupleCacheEntry::Key, swift::MetadataRequest&, swift::TargetValueWitnessTable<swift::InProcess> const*&)
35.61 ms   0.0%	35.61 ms	          std::__1::pair<(anonymous namespace)::TupleCacheEntry*, swift::MetadataResponse> swift::LockingConcurrentMap<(anonymous namespace)::TupleCacheEntry, (anonymous namespace)::TupleCacheStorage>::getOrInsert<(anonymous namespace)::TupleCacheEntry::Key, swift::MetadataRequest&, swift::TargetValueWitnessTable<swift::InProcess> const*&>((anonymous namespace)::TupleCacheEntry::Key, swift::MetadataRequest&, swift::TargetValueWitnessTable<swift::InProcess> const*&)
5.00 ms   0.0%	0 s	          __swift::__runtime::llvm::hash_code __swift::__runtime::llvm::hash_combine<__swift::__runtime::llvm::hash_code, __swift::__runtime::llvm::StringRef>(__swift::__runtime::llvm::hash_code const&, __swift::__runtime::llvm::StringRef const&)
5.00 ms   0.0%	5.00 ms	           __swift::__runtime::llvm::hash_code __swift::__runtime::llvm::hash_combine<__swift::__runtime::llvm::hash_code, __swift::__runtime::llvm::StringRef>(__swift::__runtime::llvm::hash_code const&, __swift::__runtime::llvm::StringRef const&)
